frame,time_sec,similarity_pct,is_match,threshold,status
276,9.2,,,75.0,no_face
277,9.233,,,75.0,no_face
278,9.267,,,75.0,no_face
279,9.3,,,75.0,no_face
280,9.333,,,75.0,no_face
281,9.367,,,75.0,no_face
282,9.4,,,75.0,no_face
283,9.433,,,75.0,no_face
284,9.467,,,75.0,no_face
285,9.5,,,75.0,no_face
286,9.533,,,75.0,no_face
287,9.567,,,75.0,no_face
288,9.6,,,75.0,no_face
289,9.633,,,75.0,no_face
290,9.667,,,75.0,no_face
291,9.7,62.75,False,75.0,mismatch
292,9.733,64.00,False,75.0,mismatch
293,9.767,62.08,False,75.0,mismatch
294,9.8,,,75.0,no_face
295,9.833,,,75.0,no_face
296,9.867,,,75.0,no_face
297,9.9,,,75.0,no_face
298,9.933,,,75.0,no_face
299,9.967,63.86,False,75.0,mismatch
300,10.0,,,75.0,no_face
301,10.033,,,75.0,no_face
302,10.067,,,75.0,no_face
303,10.1,,,75.0,no_face
304,10.133,,,75.0,no_face
305,10.167,,,75.0,no_face
306,10.2,,,75.0,no_face
307,10.233,,,75.0,no_face
308,10.267,,,75.0,no_face
309,10.3,,,75.0,no_face
310,10.333,,,75.0,no_face
311,10.367,,,75.0,no_face
312,10.4,64.75,False,75.0,mismatch
313,10.433,,,75.0,no_face
314,10.467,64.56,False,75.0,mismatch
315,10.5,64.21,False,75.0,mismatch
316,10.533,64.21,False,75.0,mismatch
317,10.567,63.97,False,75.0,mismatch
318,10.6,64.57,False,75.0,mismatch
319,10.633,64.54,False,75.0,mismatch
320,10.667,64.33,False,75.0,mismatch
321,10.7,66.93,False,75.0,mismatch
322,10.733,66.93,False,75.0,mismatch
323,10.767,61.44,False,75.0,mismatch
324,10.8,63.12,False,75.0,mismatch
325,10.833,64.72,False,75.0,mismatch
326,10.867,62.37,False,75.0,mismatch
327,10.9,64.82,False,75.0,mismatch
328,10.933,62.09,False,75.0,mismatch
329,10.967,64.97,False,75.0,mismatch
330,11.0,63.23,False,75.0,mismatch
331,11.033,62.54,False,75.0,mismatch
332,11.067,64.36,False,75.0,mismatch
333,11.1,63.30,False,75.0,mismatch
334,11.133,63.30,False,75.0,mismatch
335,11.167,63.03,False,75.0,mismatch
336,11.2,64.14,False,75.0,mismatch
337,11.233,63.08,False,75.0,mismatch
338,11.267,66.19,False,75.0,mismatch
339,11.3,60.70,False,75.0,mismatch
340,11.333,62.29,False,75.0,mismatch
341,11.367,61.96,False,75.0,mismatch
342,11.4,62.14,False,75.0,mismatch
343,11.433,62.89,False,75.0,mismatch
344,11.467,65.01,False,75.0,mismatch
345,11.5,,,75.0,no_face
346,11.533,,,75.0,no_face
347,11.567,,,75.0,no_face
348,11.6,,,75.0,no_face
349,11.633,63.64,False,75.0,mismatch
350,11.667,,,75.0,no_face
351,11.7,63.66,False,75.0,mismatch
352,11.733,65.12,False,75.0,mismatch
353,11.767,64.83,False,75.0,mismatch
354,11.8,64.61,False,75.0,mismatch
355,11.833,65.19,False,75.0,mismatch
356,11.867,,,75.0,no_face
357,11.9,65.55,False,75.0,mismatch
358,11.933,65.55,False,75.0,mismatch
359,11.967,64.98,False,75.0,mismatch
360,12.0,64.98,False,75.0,mismatch
361,12.033,64.98,False,75.0,mismatch
362,12.067,65.76,False,75.0,mismatch
363,12.1,64.81,False,75.0,mismatch
364,12.133,64.77,False,75.0,mismatch
365,12.167,64.79,False,75.0,mismatch
366,12.2,65.27,False,75.0,mismatch
367,12.233,65.27,False,75.0,mismatch
368,12.267,66.22,False,75.0,mismatch
369,12.3,65.23,False,75.0,mismatch
370,12.333,64.55,False,75.0,mismatch
371,12.367,63.92,False,75.0,mismatch
372,12.4,63.92,False,75.0,mismatch
373,12.433,63.98,False,75.0,mismatch
374,12.467,63.35,False,75.0,mismatch
375,12.5,63.56,False,75.0,mismatch
376,12.533,64.38,False,75.0,mismatch
377,12.567,67.16,False,75.0,mismatch
378,12.6,65.46,False,75.0,mismatch
