frame,time_sec,similarity_pct,is_match,threshold,status
399,13.3,88.23,True,75.0,match
400,13.333,88.94,True,75.0,match
401,13.367,88.61,True,75.0,match
402,13.4,88.66,True,75.0,match
403,13.433,89.57,True,75.0,match
404,13.467,89.87,True,75.0,match
405,13.5,89.35,True,75.0,match
406,13.533,89.68,True,75.0,match
407,13.567,90.19,True,75.0,match
408,13.6,89.90,True,75.0,match
409,13.633,89.78,True,75.0,match
410,13.667,90.00,True,75.0,match
411,13.7,89.74,True,75.0,match
412,13.733,89.62,True,75.0,match
413,13.767,89.60,True,75.0,match
414,13.8,90.09,True,75.0,match
415,13.833,89.70,True,75.0,match
416,13.867,89.34,True,75.0,match
417,13.9,89.58,True,75.0,match
418,13.933,89.36,True,75.0,match
419,13.967,88.97,True,75.0,match
420,14.0,89.36,True,75.0,match
421,14.033,89.97,True,75.0,match
422,14.067,89.83,True,75.0,match
423,14.1,89.20,True,75.0,match
424,14.133,88.95,True,75.0,match
425,14.167,88.97,True,75.0,match
426,14.2,88.79,True,75.0,match
427,14.233,88.07,True,75.0,match
428,14.267,89.19,True,75.0,match
429,14.3,88.64,True,75.0,match
430,14.333,89.44,True,75.0,match
431,14.367,89.32,True,75.0,match
432,14.4,89.17,True,75.0,match
433,14.433,89.15,True,75.0,match
434,14.467,88.96,True,75.0,match
435,14.5,90.08,True,75.0,match
436,14.533,90.20,True,75.0,match
437,14.567,90.31,True,75.0,match
438,14.6,90.31,True,75.0,match
439,14.633,89.87,True,75.0,match
440,14.667,89.87,True,75.0,match
441,14.7,90.06,True,75.0,match
442,14.733,90.28,True,75.0,match
443,14.767,89.87,True,75.0,match
444,14.8,89.41,True,75.0,match
445,14.833,89.44,True,75.0,match
446,14.867,89.57,True,75.0,match
447,14.9,89.32,True,75.0,match
448,14.933,89.58,True,75.0,match
449,14.967,89.68,True,75.0,match
450,15.0,89.36,True,75.0,match
451,15.033,90.79,True,75.0,match
452,15.067,90.41,True,75.0,match
453,15.1,90.18,True,75.0,match
454,15.133,90.11,True,75.0,match
455,15.167,89.92,True,75.0,match
456,15.2,90.57,True,75.0,match
457,15.233,91.26,True,75.0,match
458,15.267,90.97,True,75.0,match
459,15.3,90.15,True,75.0,match
460,15.333,89.12,True,75.0,match
461,15.367,89.67,True,75.0,match
462,15.4,89.03,True,75.0,match
463,15.433,89.99,True,75.0,match
464,15.467,88.65,True,75.0,match
465,15.5,88.26,True,75.0,match
466,15.533,88.70,True,75.0,match
467,15.567,87.64,True,75.0,match
468,15.6,87.41,True,75.0,match
469,15.633,64.64,False,75.0,mismatch
470,15.667,81.31,True,75.0,match
471,15.7,63.41,False,75.0,mismatch
472,15.733,70.72,False,75.0,mismatch
473,15.767,56.33,False,75.0,mismatch
474,15.8,59.46,False,75.0,mismatch
475,15.833,,,75.0,no_face
476,15.867,58.05,False,75.0,mismatch
477,15.9,86.03,True,75.0,match
478,15.933,82.58,True,75.0,match
479,15.967,85.20,True,75.0,match
480,16.0,83.27,True,75.0,match
481,16.033,75.46,True,75.0,match
482,16.067,85.89,True,75.0,match
483,16.1,85.30,True,75.0,match
484,16.133,83.70,True,75.0,match
485,16.167,85.12,True,75.0,match
486,16.2,88.25,True,75.0,match
487,16.233,87.39,True,75.0,match
488,16.267,85.62,True,75.0,match
489,16.3,87.75,True,75.0,match
490,16.333,86.54,True,75.0,match
491,16.367,85.36,True,75.0,match
492,16.4,86.03,True,75.0,match
493,16.433,83.49,True,75.0,match
494,16.467,86.20,True,75.0,match
495,16.5,84.57,True,75.0,match
496,16.533,85.14,True,75.0,match
497,16.567,86.07,True,75.0,match
498,16.6,84.46,True,75.0,match
499,16.633,84.33,True,75.0,match
500,16.667,84.12,True,75.0,match
501,16.7,86.65,True,75.0,match
502,16.733,87.07,True,75.0,match
503,16.767,87.07,True,75.0,match
504,16.8,87.34,True,75.0,match
505,16.833,87.68,True,75.0,match
506,16.867,86.72,True,75.0,match
507,16.9,85.93,True,75.0,match
508,16.933,85.33,True,75.0,match
509,16.967,86.84,True,75.0,match
510,17.0,86.89,True,75.0,match
511,17.033,86.56,True,75.0,match
512,17.067,86.56,True,75.0,match
513,17.1,86.35,True,75.0,match
514,17.133,86.35,True,75.0,match
515,17.167,86.27,True,75.0,match
516,17.2,85.61,True,75.0,match
517,17.233,86.68,True,75.0,match
518,17.267,86.96,True,75.0,match
519,17.3,87.75,True,75.0,match
520,17.333,86.84,True,75.0,match
521,17.367,84.86,True,75.0,match
522,17.4,88.08,True,75.0,match
523,17.433,88.25,True,75.0,match
524,17.467,87.51,True,75.0,match
525,17.5,87.66,True,75.0,match
526,17.533,87.06,True,75.0,match
527,17.567,87.31,True,75.0,match
528,17.6,86.95,True,75.0,match
529,17.633,86.65,True,75.0,match
530,17.667,86.47,True,75.0,match
531,17.7,85.63,True,75.0,match
532,17.733,86.74,True,75.0,match
533,17.767,85.85,True,75.0,match
534,17.8,84.63,True,75.0,match
535,17.833,85.07,True,75.0,match
536,17.867,87.61,True,75.0,match
537,17.9,86.63,True,75.0,match
538,17.933,85.32,True,75.0,match
